repo,sha,path,contract,netParams,legacyNetParams,controls,fileLicense,sha256,url,verification
"dnlbauer/corax-keyboard","7e01724621f12f1c1099f78c978bcb6aca19b795","corax56/ergogen/footprints/nicenano.js","params/body","[""RAW"",""GND1"",""RST"",""VCC"",""P21"",""P20"",""P19"",""P18"",""P15"",""P14"",""P16"",""P10"",""P1"",""P0"",""GND2"",""GND3"",""P2"",""P3"",""P4"",""P5"",""P6"",""P7"",""P8"",""P9""]","[]","{}","null","298d77db35ee377876cf7a3f70b7f6edbcd55b2374c9fe5bf3ecb25aa52343b6","https://github.com/dnlbauer/corax-keyboard/blob/7e01724621f12f1c1099f78c978bcb6aca19b795/corax56/ergogen/footprints/nicenano.js","source inventory only; not runtime-qualified"
"dnlbauer/corax-keyboard","7e01724621f12f1c1099f78c978bcb6aca19b795","corax56/ergogen/footprints/niceview.js","params/body","[""VCC"",""GND"",""SDA"",""SCL"",""CS""]","[]","{""side"":""'F'""}","null","fd6bbf5844ee35a1ac8d8a022d26759235cb83443845602159048f36294f9c93","https://github.com/dnlbauer/corax-keyboard/blob/7e01724621f12f1c1099f78c978bcb6aca19b795/corax56/ergogen/footprints/niceview.js","source inventory only; not runtime-qualified"
"dnlbauer/corax-keyboard","7e01724621f12f1c1099f78c978bcb6aca19b795","corax56/ergogen/footprints/reset.js","params/body","[""from"",""to""]","[]","{""side"":""\""F\""""}","null","77bf6462fc58aefc6e7e61a9741238b3863e117c2dbd4d88806b88abe8811df4","https://github.com/dnlbauer/corax-keyboard/blob/7e01724621f12f1c1099f78c978bcb6aca19b795/corax56/ergogen/footprints/reset.js","source inventory only; not runtime-qualified"
"dnlbauer/corax-keyboard","7e01724621f12f1c1099f78c978bcb6aca19b795","corax56/ergogen/footprints/rotary.js","params/body","[""from"",""to"",""A"",""B"",""C""]","[]","{}","null","55a747b6215b8d47f7cb5a63fa2a37cdf24ca918c4ef89ab2c0895d4e6cad1a1","https://github.com/dnlbauer/corax-keyboard/blob/7e01724621f12f1c1099f78c978bcb6aca19b795/corax56/ergogen/footprints/rotary.js","source inventory only; not runtime-qualified"
"dnlbauer/corax-keyboard","7e01724621f12f1c1099f78c978bcb6aca19b795","corax56/ergogen/footprints/scrollwheel_mirrored.js","params/body","[""from"",""to"",""A"",""B"",""C"",""D""]","[]","{""reverse"":""false""}","null","dc47ef35f5fe856dbaf73d727495ac7f2c352b748f10ae184d4669892cdb94fd","https://github.com/dnlbauer/corax-keyboard/blob/7e01724621f12f1c1099f78c978bcb6aca19b795/corax56/ergogen/footprints/scrollwheel_mirrored.js","source inventory only; not runtime-qualified"
"dnlbauer/corax-keyboard","7e01724621f12f1c1099f78c978bcb6aca19b795","corax56/ergogen/footprints/slider_reversible.js","params/body","[""from"",""to""]","[]","{""side"":""'F'"",""reverse"":""false""}","null","74b26282fa152c2f245d916adabf52e83570ea2de1dedafcb83841acb8ab0e5a","https://github.com/dnlbauer/corax-keyboard/blob/7e01724621f12f1c1099f78c978bcb6aca19b795/corax56/ergogen/footprints/slider_reversible.js","source inventory only; not runtime-qualified"
"dnlbauer/corax-keyboard","7e01724621f12f1c1099f78c978bcb6aca19b795","corax56/ergogen/footprints/text.js","params/body","[]","[]","{""side"":""'F'""}","null","8295db3b2caedb8e67b746f59f9184a99369d5d5c0c53bd08deeeb60f28c1b3a","https://github.com/dnlbauer/corax-keyboard/blob/7e01724621f12f1c1099f78c978bcb6aca19b795/corax56/ergogen/footprints/text.js","source inventory only; not runtime-qualified"
"unspecworks/gamma-omega","840f3c9c7454f699907d58289f54927d6d18ca69","original/ergogen/footprints/VladAndral/pipico.js","params/body","[""GP0"",""GP1"",""GP2"",""GP3"",""GP4"",""GP5"",""GP6"",""GP7"",""GP8"",""GP9"",""GP10"",""GP11"",""GP12"",""GP13"",""GP14"",""GP15"",""GP16"",""GP17"",""GP18"",""GP19"",""GP20"",""GP21"",""GP22"",""GP26"",""GP27"",""GP28"",""RUN"",""ADC_VREF"",""V3V3_OUT"",""V3V3_EN"",""VSYS"",""VBUS"",""GND"",""AGND"",""SWCLK"",""SWDIO""]","[]","{}","null","833d07bfbacf6dc9ff963f7b177287d440e7684b10c95c1809983d456bdb4d71","https://github.com/unspecworks/gamma-omega/blob/840f3c9c7454f699907d58289f54927d6d18ca69/original/ergogen/footprints/VladAndral/pipico.js","source inventory only; not runtime-qualified"
"unspecworks/gamma-omega","840f3c9c7454f699907d58289f54927d6d18ca69","original/ergogen/footprints/hesse_logo.js","params/body","[]","[]","{}","null","7b00a7b011f664e6692e48659dfc8d9155316ab6d2bb04626ad6a11ce017b6cb","https://github.com/unspecworks/gamma-omega/blob/840f3c9c7454f699907d58289f54927d6d18ca69/original/ergogen/footprints/hesse_logo.js","source inventory only; not runtime-qualified"
"unspecworks/gamma-omega","840f3c9c7454f699907d58289f54927d6d18ca69","original/ergogen/footprints/reset_switch_1825027-8.js","params/body","[""from"",""to""]","[]","{""side"":""'F'"",""reversible"":""false""}","MIT","228c11f3a8a23665b319fa25b61fae080e6b5c4c1d73ce7f05d140cb7b24ac16","https://github.com/unspecworks/gamma-omega/blob/840f3c9c7454f699907d58289f54927d6d18ca69/original/ergogen/footprints/reset_switch_1825027-8.js","source inventory only; not runtime-qualified"
"unspecworks/gamma-omega","840f3c9c7454f699907d58289f54927d6d18ca69","original/ergogen/footprints/tc36k_logo.js","params/body","[]","[]","{}","null","036cec0f0d40f82c7d48606bf97ffc8f1d183fd73d663c02934e093c67c95949","https://github.com/unspecworks/gamma-omega/blob/840f3c9c7454f699907d58289f54927d6d18ca69/original/ergogen/footprints/tc36k_logo.js","source inventory only; not runtime-qualified"
"unspecworks/gamma-omega","840f3c9c7454f699907d58289f54927d6d18ca69","original/ergogen/footprints/unspecworks/diode_tht.js","params/body","[""from"",""to""]","[]","{""side"":""'B'"",""reversible"":""false"",""include_traces_vias"":""false""}","CC-BY-NC-SA-4.0","c016ea2128fa948aa2e8f5729f5ff9e4f09f7b58e2b2742ed3ab3521c937de29","https://github.com/unspecworks/gamma-omega/blob/840f3c9c7454f699907d58289f54927d6d18ca69/original/ergogen/footprints/unspecworks/diode_tht.js","source inventory only; not runtime-qualified"
"unspecworks/gamma-omega","840f3c9c7454f699907d58289f54927d6d18ca69","original/ergogen/footprints/unspecworks/pico_oneside.js","params/body","[""P0"",""VB"",""P1"",""VS"",""GND"",""P2"",""P23"",""P3"",""V3"",""P4"",""P29"",""P5"",""P28"",""GND"",""P6"",""P27"",""P7"",""P26"",""P8"",""RUN"",""P9"",""P22"",""GND"",""P10"",""P21"",""P11"",""P20"",""P12"",""P19"",""P13"",""P18"",""GND"",""P14"",""P17"",""P15"",""P16""]","[]","{}","null","ce5d36445a96057489b0ccb346857e8316b6f3b8f3a083b0d8e3eb40ae8619e5","https://github.com/unspecworks/gamma-omega/blob/840f3c9c7454f699907d58289f54927d6d18ca69/original/ergogen/footprints/unspecworks/pico_oneside.js","source inventory only; not runtime-qualified"
"Narkoleptika/josukey","15bfa535a9876d95c239333d4debe53209aa4b46","ergogen/footprints/jst-s2b-ph-kl.js","params/body","[""pos"",""neg""]","[]","{}","null","4d8e120fe7f48a01838e5be6397acb8b3f10b66a6239cd429bbae0297ebc3548","https://github.com/Narkoleptika/josukey/blob/15bfa535a9876d95c239333d4debe53209aa4b46/ergogen/footprints/jst-s2b-ph-kl.js","source inventory only; not runtime-qualified"
"Narkoleptika/josukey","15bfa535a9876d95c239333d4debe53209aa4b46","ergogen/footprints/keepout.js","params/body","[]","[]","{}","null","04b6cf0a9799f73b2b4ae3313859318c7a02f37e655a4b9b2ef545d3061de274","https://github.com/Narkoleptika/josukey/blob/15bfa535a9876d95c239333d4debe53209aa4b46/ergogen/footprints/keepout.js","source inventory only; not runtime-qualified"
"Narkoleptika/josukey","15bfa535a9876d95c239333d4debe53209aa4b46","ergogen/footprints/love.js","params/body","[]","[]","{}","null","391a86b40db246860c7282c956c5006e0d825e011e25de2eb8a57b7130d3eedb","https://github.com/Narkoleptika/josukey/blob/15bfa535a9876d95c239333d4debe53209aa4b46/ergogen/footprints/love.js","source inventory only; not runtime-qualified"
"Narkoleptika/josukey","15bfa535a9876d95c239333d4debe53209aa4b46","ergogen/footprints/pcm12.js","params/body","[""from"",""to""]","[]","{}","null","699d08f40c7cd264e1b54d415403d0b36b3dd3558dfee864bd104dbcc6eeaa49","https://github.com/Narkoleptika/josukey/blob/15bfa535a9876d95c239333d4debe53209aa4b46/ergogen/footprints/pcm12.js","source inventory only; not runtime-qualified"
"Narkoleptika/josukey","15bfa535a9876d95c239333d4debe53209aa4b46","ergogen/footprints/peace.js","params/body","[]","[]","{}","null","472266c849d763c3211af3a9cdb6469a995694ab541a7b5f4c0ec7f5994ae52f","https://github.com/Narkoleptika/josukey/blob/15bfa535a9876d95c239333d4debe53209aa4b46/ergogen/footprints/peace.js","source inventory only; not runtime-qualified"
"Narkoleptika/josukey","15bfa535a9876d95c239333d4debe53209aa4b46","ergogen/footprints/promicro_pretty.js","params/body","[""RAW"",""GND"",""RST"",""VCC"",""P21"",""P20"",""P19"",""P18"",""P15"",""P14"",""P16"",""P10"",""P1"",""P0"",""P2"",""P3"",""P4"",""P5"",""P6"",""P7"",""P8"",""P9""]","[]","{}","null","dd624cfe8b9eb27a716d9a973e31491b4678fad22cc350bebc414e1e36389cd1","https://github.com/Narkoleptika/josukey/blob/15bfa535a9876d95c239333d4debe53209aa4b46/ergogen/footprints/promicro_pretty.js","source inventory only; not runtime-qualified"
"Narkoleptika/josukey","15bfa535a9876d95c239333d4debe53209aa4b46","ergogen/footprints/route.js","params/body","[""net""]","[]","{""side"":""'F'""}","null","7128db4f18dd305b3e00a12f15c4511d27945bdde111ba1bb023fd79b6c186e0","https://github.com/Narkoleptika/josukey/blob/15bfa535a9876d95c239333d4debe53209aa4b46/ergogen/footprints/route.js","source inventory only; not runtime-qualified"
"Narkoleptika/josukey","15bfa535a9876d95c239333d4debe53209aa4b46","ergogen/footprints/sk6812mini.js","params/body","[""din"",""dout"",""VCC"",""GND""]","[]","{}","null","1afdd924cf878a794ccd5e578d2a4b662f894b2a77b31bfe28bebb41fbca6761","https://github.com/Narkoleptika/josukey/blob/15bfa535a9876d95c239333d4debe53209aa4b46/ergogen/footprints/sk6812mini.js","source inventory only; not runtime-qualified"
"Narkoleptika/josukey","15bfa535a9876d95c239333d4debe53209aa4b46","ergogen/footprints/sod-123w.js","params/body","[""from"",""to""]","[]","{}","null","1789fa2b7219b57da583aabb7e955b05a52e361090d16a26895b1c07180a3134","https://github.com/Narkoleptika/josukey/blob/15bfa535a9876d95c239333d4debe53209aa4b46/ergogen/footprints/sod-123w.js","source inventory only; not runtime-qualified"
"Narkoleptika/josukey","15bfa535a9876d95c239333d4debe53209aa4b46","ergogen/footprints/text.js","params/body","[]","[]","{}","null","43b5c8a92fea310dc9f200c2df53e609ace80b2425e65b87147abf95905b036b","https://github.com/Narkoleptika/josukey/blob/15bfa535a9876d95c239333d4debe53209aa4b46/ergogen/footprints/text.js","source inventory only; not runtime-qualified"
"Narkoleptika/josukey","15bfa535a9876d95c239333d4debe53209aa4b46","ergogen/footprints/via.js","params/body","[""net""]","[]","{}","null","951a99b1a4792d774255da00b4586067ee6bdc65c180b1b6a64cae96164dd781","https://github.com/Narkoleptika/josukey/blob/15bfa535a9876d95c239333d4debe53209aa4b46/ergogen/footprints/via.js","source inventory only; not runtime-qualified"
"Narkoleptika/josukey","15bfa535a9876d95c239333d4debe53209aa4b46","ergogen/footprints/wuerth-434121025816.js","params/body","[""r1"",""r2""]","[]","{""reverse"":""true""}","null","fb5887385437b701ca8fafeb43843ec651d28674b70885964ed09ceaefbe924e","https://github.com/Narkoleptika/josukey/blob/15bfa535a9876d95c239333d4debe53209aa4b46/ergogen/footprints/wuerth-434121025816.js","source inventory only; not runtime-qualified"
"soundmonster/samoklava","a23bf7180eb31e970980c9d20f7c0d886c5032da","footprints/promicro_flippable.js","params/body","[""RAW"",""GND"",""RST"",""VCC"",""P21"",""P20"",""P19"",""P18"",""P15"",""P14"",""P16"",""P10"",""P1"",""P0"",""P2"",""P3"",""P4"",""P5"",""P6"",""P7"",""P8"",""P9""]","[]","{}","null","aaf01f1d18aaa3635de12de6b607a8ccc67d8bf530389c945dff6b2e9e3b957d","https://github.com/soundmonster/samoklava/blob/a23bf7180eb31e970980c9d20f7c0d886c5032da/footprints/promicro_flippable.js","source inventory only; not runtime-qualified"
"soundmonster/samoklava","a23bf7180eb31e970980c9d20f7c0d886c5032da","footprints/reset_button.js","params/body","[""from"",""to""]","[]","{}","null","8a82c6cc476f9555003c9b611e301d84318789018f761fa28527bb4a53e7bfb4","https://github.com/soundmonster/samoklava/blob/a23bf7180eb31e970980c9d20f7c0d886c5032da/footprints/reset_button.js","source inventory only; not runtime-qualified"
"soundmonster/samoklava","a23bf7180eb31e970980c9d20f7c0d886c5032da","footprints/slider_threeway.js","params/body","[""from"",""left"",""right""]","[]","{""side"":""'F'""}","null","d0fe33b19462890e713f9d6fde3d132924bdb2e66a1355b5aafe1f27bf0b9c0c","https://github.com/soundmonster/samoklava/blob/a23bf7180eb31e970980c9d20f7c0d886c5032da/footprints/slider_threeway.js","source inventory only; not runtime-qualified"
"soundmonster/samoklava","a23bf7180eb31e970980c9d20f7c0d886c5032da","footprints/text.js","params/body","[]","[]","{}","null","355403cc20b8d9a4506af452642bf074bb67946010c1a586dc173d25f9c16b6c","https://github.com/soundmonster/samoklava/blob/a23bf7180eb31e970980c9d20f7c0d886c5032da/footprints/text.js","source inventory only; not runtime-qualified"
"soundmonster/samoklava","a23bf7180eb31e970980c9d20f7c0d886c5032da","footprints/trrs_tight.js","params/body","[""A"",""B"",""C"",""D""]","[]","{""reverse"":""false""}","null","db9f22284bfccc70e0a8641aef6a4bd33ca5bedf590e5425d6c408fe9bad6478","https://github.com/soundmonster/samoklava/blob/a23bf7180eb31e970980c9d20f7c0d886c5032da/footprints/trrs_tight.js","source inventory only; not runtime-qualified"
"thrly/tempest","8d1ced109a41dfb5647e67cf5924c7ce4c70b38a","ergogen/footprints/ceoloide/battery_connector_jst_ph_2.js","params/body","[""BAT_P"",""BAT_N""]","[]","{""side"":""'F'"",""reversible"":""false"",""include_traces"":""true""}","MIT","fafe9a53df11fd99a820c9571e1bcbf5a8aedda98774e700642af5af5f00d853","https://github.com/thrly/tempest/blob/8d1ced109a41dfb5647e67cf5924c7ce4c70b38a/ergogen/footprints/ceoloide/battery_connector_jst_ph_2.js","source inventory only; not runtime-qualified"
"thrly/tempest","8d1ced109a41dfb5647e67cf5924c7ce4c70b38a","ergogen/footprints/ceoloide/diode_tht_sod123.js","params/body","[""from"",""to""]","[]","{""side"":""'B'"",""reversible"":""false"",""include_traces_vias"":""false""}","CC-BY-NC-SA-4.0","f57b20d50876d2235682f820d818d5c599bec4f4b7adf559f20631e1018dfa46","https://github.com/thrly/tempest/blob/8d1ced109a41dfb5647e67cf5924c7ce4c70b38a/ergogen/footprints/ceoloide/diode_tht_sod123.js","source inventory only; not runtime-qualified"
"thrly/tempest","8d1ced109a41dfb5647e67cf5924c7ce4c70b38a","ergogen/footprints/ceoloide/display_nice_view.js","params/body","[""MOSI"",""SCK"",""VCC"",""GND"",""CS""]","[]","{""side"":""\""F\"""",""reversible"":""false"",""include_traces"":""true""}","CC-BY-NC-SA-4.0","c74391f6a4359f2110764dc444eb4372e817b7ba4665703b5071a098868f99fb","https://github.com/thrly/tempest/blob/8d1ced109a41dfb5647e67cf5924c7ce4c70b38a/ergogen/footprints/ceoloide/display_nice_view.js","source inventory only; not runtime-qualified"
"thrly/tempest","8d1ced109a41dfb5647e67cf5924c7ce4c70b38a","ergogen/footprints/ceoloide/mcu_nice_nano.js","params/body","[""RAW"",""GND"",""RST"",""VCC"",""P21"",""P20"",""P19"",""P18"",""P15"",""P14"",""P16"",""P10"",""P1"",""P0"",""P2"",""P3"",""P4"",""P5"",""P6"",""P7"",""P8"",""P9"",""P101"",""P102"",""P107""]","[]","{""side"":""\""F\"""",""reversible"":""false"",""reverse_mount"":""false"",""include_traces"":""true""}","CC-BY-NC-SA-4.0","b72615488d5d12abdb77754cd6d9b7e82bc1d3ecd4b50eea0d4442c5e9a9d674","https://github.com/thrly/tempest/blob/8d1ced109a41dfb5647e67cf5924c7ce4c70b38a/ergogen/footprints/ceoloide/mcu_nice_nano.js","source inventory only; not runtime-qualified"
"thrly/tempest","8d1ced109a41dfb5647e67cf5924c7ce4c70b38a","ergogen/footprints/ceoloide/mounting_hole_npth.js","params/body","[]","[]","{""side"":""'F'""}","MIT","73d1dbff6ac90d29c819749c10942e634d89d66e5c8c8f3801b65a818159085d","https://github.com/thrly/tempest/blob/8d1ced109a41dfb5647e67cf5924c7ce4c70b38a/ergogen/footprints/ceoloide/mounting_hole_npth.js","source inventory only; not runtime-qualified"
"thrly/tempest","8d1ced109a41dfb5647e67cf5924c7ce4c70b38a","ergogen/footprints/ceoloide/mounting_hole_plated.js","params/body","[]","[]","{""side"":""'F'""}","CC-BY-NC-SA-4.0","775c2eada3c8003f50737ad37b4c227c07c8bc618438c58c5bd386cd1983818e","https://github.com/thrly/tempest/blob/8d1ced109a41dfb5647e67cf5924c7ce4c70b38a/ergogen/footprints/ceoloide/mounting_hole_plated.js","source inventory only; not runtime-qualified"
"thrly/tempest","8d1ced109a41dfb5647e67cf5924c7ce4c70b38a","ergogen/footprints/ceoloide/power_switch_smd_side.js","params/body","[""from"",""to""]","[]","{""side"":""\""F\"""",""reversible"":""false""}","CC-BY-NC-SA-4.0","6b052e0f76489e328fe614ab08e229f58ab69e336e2f942cda899faaa2523089","https://github.com/thrly/tempest/blob/8d1ced109a41dfb5647e67cf5924c7ce4c70b38a/ergogen/footprints/ceoloide/power_switch_smd_side.js","source inventory only; not runtime-qualified"
"thrly/tempest","8d1ced109a41dfb5647e67cf5924c7ce4c70b38a","ergogen/footprints/ceoloide/reset_switch_smd_side.js","params/body","[""from"",""to""]","[]","{""side"":""'F'"",""reversible"":""false""}","MIT","f019af5e5d411a07373bbb685b30f3efd8a496ce851ea39ca26af882247feae9","https://github.com/thrly/tempest/blob/8d1ced109a41dfb5647e67cf5924c7ce4c70b38a/ergogen/footprints/ceoloide/reset_switch_smd_side.js","source inventory only; not runtime-qualified"
"thrly/tempest","8d1ced109a41dfb5647e67cf5924c7ce4c70b38a","ergogen/footprints/ceoloide/switch_choc_v1_v2.js","params/body","[""from"",""to"",""CENTERHOLE"",""LEFTSTAB"",""RIGHTSTAB""]","[]","{""side"":""'B'"",""reversible"":""false"",""hotswap_pads_same_side"":""false"",""include_traces_vias"":""true"",""hotswap"":""true"",""solder"":""false""}","CC-BY-NC-SA-4.0","2924932b20bd0dffe60bde9f8c2a39d6b8cb3c04a54708e916e241cf8fffa2c9","https://github.com/thrly/tempest/blob/8d1ced109a41dfb5647e67cf5924c7ce4c70b38a/ergogen/footprints/ceoloide/switch_choc_v1_v2.js","source inventory only; not runtime-qualified"
"thrly/tempest","8d1ced109a41dfb5647e67cf5924c7ce4c70b38a","ergogen/footprints/ceoloide/utility_text.js","params/body","[]","[]","{""side"":""\""F\"""",""reversible"":""false""}","CC-BY-NC-SA-4.0","db63ce10a818457e5783869395c09e14e5d823ebf4e94c82eb791594e6a55166","https://github.com/thrly/tempest/blob/8d1ced109a41dfb5647e67cf5924c7ce4c70b38a/ergogen/footprints/ceoloide/utility_text.js","source inventory only; not runtime-qualified"
"rschenk/tern","02445d5ecc4fb8d357fbc5e9103daed2c0a2df6a","ergogen/footprints/better_diode.js","params/body","[""from"",""to""]","[]","{}","null","723c3e56a4e4272d5b773360df7d8178ca16c1d8a852f4e73293b6f2dbe4f8af","https://github.com/rschenk/tern/blob/02445d5ecc4fb8d357fbc5e9103daed2c0a2df6a/ergogen/footprints/better_diode.js","source inventory only; not runtime-qualified"
"rschenk/tern","02445d5ecc4fb8d357fbc5e9103daed2c0a2df6a","ergogen/footprints/choc_bonus_goodies.js","params/body","[]","[]","{""reverse"":""false""}","null","ef6af50f38e4148ecdbed1c0ee2bce42c0ab0c31314983375583abc6b0f83b0f","https://github.com/rschenk/tern/blob/02445d5ecc4fb8d357fbc5e9103daed2c0a2df6a/ergogen/footprints/choc_bonus_goodies.js","source inventory only; not runtime-qualified"
"rschenk/tern","02445d5ecc4fb8d357fbc5e9103daed2c0a2df6a","ergogen/footprints/mountinghole.js","params/body","[]","[]","{}","null","4f8df326470545f80af7dd5d5b2abc660200af29651d1f666d84f3eddf300738","https://github.com/rschenk/tern/blob/02445d5ecc4fb8d357fbc5e9103daed2c0a2df6a/ergogen/footprints/mountinghole.js","source inventory only; not runtime-qualified"
"rschenk/tern","02445d5ecc4fb8d357fbc5e9103daed2c0a2df6a","ergogen/footprints/xiao.js","params/body","[""P0"",""P1"",""P2"",""P3"",""P4"",""P5"",""P6"",""VUSB"",""GND"",""VCC"",""P10"",""P9"",""P8"",""P7"",""RST"",""BATP""]","[]","{}","null","553589a79f3cb2068ce688feace922ed1aeb2ff19108a455c96f365f199ed69e","https://github.com/rschenk/tern/blob/02445d5ecc4fb8d357fbc5e9103daed2c0a2df6a/ergogen/footprints/xiao.js","source inventory only; not runtime-qualified"
"Albert-IV/ergogen-contrib","956da989b56c0950b704d91bed69bb7ec233098a","src/footprints/promicro_pretty.js","legacy nets+params","[]","[""RAW"",""GND"",""RST"",""VCC"",""P21"",""P20"",""P19"",""P18"",""P15"",""P14"",""P16"",""P10"",""P1"",""P0"",""P2"",""P3"",""P4"",""P5"",""P6"",""P7"",""P8"",""P9""]","{}","null","1423d61e6da335258e0440317d554cf5700534ff01504a1766eafbde0d279f13","https://github.com/Albert-IV/ergogen-contrib/blob/956da989b56c0950b704d91bed69bb7ec233098a/src/footprints/promicro_pretty.js","source inventory only; not runtime-qualified"
"Albert-IV/ergogen-contrib","956da989b56c0950b704d91bed69bb7ec233098a","src/footprints/tentingpuck.js","legacy nets+params","[]","[]","{}","null","bf7f2799747d6936337f16f28391076e5735536a95b8297a2e12d4d60e0e1787","https://github.com/Albert-IV/ergogen-contrib/blob/956da989b56c0950b704d91bed69bb7ec233098a/src/footprints/tentingpuck.js","source inventory only; not runtime-qualified"
